PERIODO;FACULTAD;CARRERA;ESTUDIANTE;COD_MATERIA;MATERIA;COD_GRUPO;GRUPO/PARALELO;ESTADO;PROMEDIO;ASISTENCIA;NO. VEZ;NIVEL
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 60;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;7,28;84;2;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 166;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;REPROBADA;2,61;62;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 111;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;7,58;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 84;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;8,20;96;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 112;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;9,50;96;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 167;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;7,96;81;2;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 114;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;REPROBADA;0,00;0;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 115;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;7,04;94;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 159;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;8,86;96;2;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 168;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;REPROBADA;0,00;0;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 169;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;8,16;96;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 118;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;7,58;90;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 160;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;REPROBADA;3,25;36;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 117;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;9,21;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 170;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;REPROBADA;5,20;84;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 171;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;REPROBADA;6,65;90;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 119;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;8,99;86;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 121;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;7,55;96;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 125;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;8,97;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 123;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;7,27;74;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 124;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;8,31;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 122;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;REPROBADA;0,00;0;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 172;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;8,05;96;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 126;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;REPROBADA;0,00;0;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 83;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;7,73;78;2;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 173;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;8,20;81;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 174;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;REPROBADA;5,73;96;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 156;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;REPROBADA;5,32;41;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 127;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;9,20;96;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 82;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;7,04;93;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 157;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;8,00;94;2;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 175;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;REPROBADA;0,00;0;2;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 129;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;9,38;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 155;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;7,32;96;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 176;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;REPROBADA;6,94;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 131;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;9,79;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 130;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;7,86;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 177;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;8,26;94;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 80;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;8,80;96;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 133;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;8,45;96;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 139;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;8,69;90;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 138;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;8,71;96;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 136;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;REPROBADA;0,00;0;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 137;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;8,65;94;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 143;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;8,45;96;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 142;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;9,47;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 140;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;7,90;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 144;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;9,74;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 132;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;9,40;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 141;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;8,59;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 178;318299;HERRAMIENTAS DIGITALES II;;MOVILIDAD;APROBADA;10,00;0;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 152;318299;HERRAMIENTAS DIGITALES II;;MOVILIDAD;APROBADA;10,00;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 145;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;8,15;96;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 146;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;9,58;96;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 179;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;REPROBADA;0,00;0;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 147;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;8,51;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 180;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;REPROBADA;6,56;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 150;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;9,82;90;2;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 181;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;8,48;94;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 148;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;8,61;85;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 153;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;9,52;90;2;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 2;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;8,41;96;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 135;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;9,25;96;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 128;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;9,58;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 149;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;9,17;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 154;318299;HERRAMIENTAS DIGITALES II;3180260;CDDEIA-ELMA-2-1 ;APROBADA;7,33;82;2;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 151;318299;HERRAMIENTAS DIGITALES II;3180261;CDDEIA-ELNO-2-2;APROBADA;9,58;96;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 151;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180261;CDDEIA-ELNO-2-2;APROBADA;9,83;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 152;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180261;CDDEIA-ELNO-2-2;APROBADA;10,00;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 149;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180260;CDDEIA-ELMA-2-1 ;APROBADA;8,77;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 150;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180261;CDDEIA-ELNO-2-2;APROBADA;9,83;94;2;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 133;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180260;CDDEIA-ELMA-2-1 ;APROBADA;8,34;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 132;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180260;CDDEIA-ELMA-2-1 ;APROBADA;9,02;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 128;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180260;CDDEIA-ELMA-2-1 ;APROBADA;9,13;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 147;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180260;CDDEIA-ELMA-2-1 ;APROBADA;8,91;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 138;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180260;CDDEIA-ELMA-2-1 ;APROBADA;8,39;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 148;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180261;CDDEIA-ELNO-2-2;APROBADA;9,17;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 142;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180260;CDDEIA-ELMA-2-1 ;APROBADA;9,67;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 141;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180260;CDDEIA-ELMA-2-1 ;APROBADA;9,03;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 140;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180260;CDDEIA-ELMA-2-1 ;APROBADA;8,37;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 144;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180261;CDDEIA-ELNO-2-2;APROBADA;9,92;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 143;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180260;CDDEIA-ELMA-2-1 ;APROBADA;8,81;94;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 139;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180261;CDDEIA-ELNO-2-2;APROBADA;8,10;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 137;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180261;CDDEIA-ELNO-2-2;APROBADA;9,34;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 136;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180260;CDDEIA-ELMA-2-1 ;REPROBADA;0,00;0;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 146;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180260;CDDEIA-ELMA-2-1 ;APROBADA;9,42;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 135;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180261;CDDEIA-ELNO-2-2;APROBADA;9,92;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 131;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180260;CDDEIA-ELMA-2-1 ;APROBADA;9,50;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 155;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180260;CDDEIA-ELMA-2-1 ;APROBADA;7,82;94;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 129;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180261;CDDEIA-ELNO-2-2;APROBADA;9,34;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 127;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180260;CDDEIA-ELMA-2-1 ;APROBADA;8,71;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 156;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180261;CDDEIA-ELNO-2-2;REPROBADA;0,00;0;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 123;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180261;CDDEIA-ELNO-2-2;APROBADA;8,66;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 145;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180261;CDDEIA-ELNO-2-2;APROBADA;9,58;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 126;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180261;CDDEIA-ELNO-2-2;REPROBADA;0,00;0;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 130;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180260;CDDEIA-ELMA-2-1 ;APROBADA;8,88;94;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 125;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180260;CDDEIA-ELMA-2-1 ;APROBADA;9,33;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 124;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180261;CDDEIA-ELNO-2-2;APROBADA;8,84;100;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 122;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180261;CDDEIA-ELNO-2-2;REPROBADA;0,00;0;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 121;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180261;CDDEIA-ELNO-2-2;APROBADA;9,17;94;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 119;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180260;CDDEIA-ELMA-2-1 ;APROBADA;9,06;94;1;2
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 160;318090;LÓGICA PARA INTELIGENCIA ARTIFICIAL;3180261;CDDEIA-ELNO-2-2;APROBADA;7,84;94;1;2
